label	explanation	correction
1	La frase è grammaticalmente corretta.	La musica rock rompe le orecchie.
1	La frase è grammaticalmente corretta.	Riccardo ha dato quel che è di Tommaso a Tommaso.
0	La mosca non può saltare, poiché è un'abilità tipica delle rane e delle cavallette.	La mosca si posa sul naso di Riccardo.
1	La frase "Andare a monte" è grammaticalmente corretta.	Andare a monte.
0	La frase non è grammaticalmente corretta perché manca la coniugazione del verbo "essere" e un complemento oggetto o un complemento di specificazione.	Essere all'indice significa essere esclusi o emarginati.
1	La frase è grammaticalmente corretta.	Mettere all'indice. Spiegazione: La frase "Mettere all'indice" è corretta perché esprime un'azione di classificazione o censura, che richiede un verbo all'infinito come "mettere" seguito da un complemento di specificazione come "all'indice".
1	La frase è grammaticalmente corretta, in quanto "Alzare il gomito" è un'espressione idiomatica che significa "bere alcolici in eccesso".	Alzare il gomito.
1	La frase è grammaticalmente corretta.	Perdere il lume della ragione.
1	La frase è grammaticalmente corretta.	Cavare la castagne dal fuoco a qualcuno.
0	La frase contiene un errore di grammatica. "Essere" è un verbo che richiede un soggetto, ma non è chiaro quale sia il soggetto in questa frase. Inoltre, "povero" dovrebbe essere coniugato in un modo che si accordi con il soggetto, e "in canna" è una locuzione idiomatica non corretta in questo contesto.	La frase non è corretta. Una possibile frase corretta potrebbe essere: "Essere povero è difficile."
1	La frase è grammaticalmente corretta.	L'angelo custode accompagna la fantasia di ogni bambino.
1	La frase è grammaticalmente corretta e il suo significato è chiaro.	Ogni bambino ha un angelo custode che lo protegge.
1	La frase è grammaticalmente corretta e coerente.	A quella festa è di rigore lo smoking.
0	La frase presenta un errore di vocabolario. "nuota di zecca" è un'espressione non comprensibile e non esiste una parola "nuota" che significhi "nuovo" o "nuovamente".	La moto di Leonardo è nuova.
1	La frase è grammaticalmente corretta e utilizza la preposizione corretta "in" per indicare la posizione di marcia dell'unità.	Ho visto un'unità in marcia.
1	La frase è grammaticalmente corretta.	Che Leonardo ritorni piace a Maria.
1	La frase è grammaticalmente corretta.	Sofia corre a mangiare.
1	La frase è corretta e utilizza una struttura grammaticalmente corretta.	Andrea sorride a Sofia.
1	La frase è grammaticalmente corretta.	Beatrice bada a che l'articolo sia chiaro.
1	La frase è grammaticalmente corretta.	Alessandro divorzia da Paola.
1	La frase è grammaticalmente corretta.	Riccardo abita in una casa piccola.
1	La frase è grammaticalmente corretta e comunica che Maria non si trova a Roma.	Maria non sta a Roma.
1	La frase è grammaticalmente corretta.	Mille stelle brillano nel cielo.
0	La frase inizia con "Ciò", che è una forma arcaica e non standard di "Così" o "Ciò". Si consiglia di utilizzare una forma standard come "Così" o "Guarda questa cosa" per una maggiore chiarezza e correttezza grammaticale.	Guarda questa cosa.
0	La frase presenta un errore di concordanza tra il soggetto e il verbo. Il soggetto "Leonardo" richiede la forma singolare del verbo "studia", mentre "tre ore al giorno" è un complemento.	Tutti i giorni, Leonardo li studia intensamente per tre ore al giorno.
1	La frase è grammaticalmente corretta e coerente.	La parete è toccata dalle spalle di Riccardo.
1	La frase è grammaticalmente corretta e non richiede modifiche.	Lorenzo tocca la schiena di Paola.
1	La frase è grammaticalmente corretta e coerente.	Una tale conclusione deriva.
1	La frase è grammaticalmente corretta.	Gabriele mangia poca frutta.
1	La frase è grammaticalmente corretta.	Andrea beve.
1	La frase è grammaticalmente corretta.	Francesco pizzica con sadismo.
1	La frase è grammaticalmente corretta, con il soggetto "Alessandro" e il verbo "disegna" coniugato correttamente al presente indicativo.	Alessandro disegna sul muro.
1	La frase è corretta in quanto segue le regole grammaticali dell'italiano.	Lorenzo balla la rumba.
1	La frase è grammaticalmente corretta.	La siesta è una dormita.
1	La frase è grammaticalmente corretta e coerente in termini di struttura e significato.	Francesco nuota a rana.
1	La frase è grammaticalmente corretta e accettabile.	La spugna pulisce.
0	La parola "the" non viene utilizzata in italiano per il tè. Si usa "il" o "un" come articoli determinativi o indeterminativi.	Tutti bevono il tè amaro.
1	La frase è grammaticalmente corretta.	I lavori fatti hanno reso più larga la piazza.
1	La frase è grammaticalmente corretta.	Tommaso afferra il gatto.
1	La frase è grammaticalmente corretta e coerente.	Alessandro riflette sul gatto.
1	La frase è grammaticalmente corretta e utilizza il verbo "discutere" in modo appropriato nel contesto dato.	Andrea discute la validità delle affermazioni di Maria.
1	La frase è grammaticalmente corretta.	Riccardo fotografa Alice.
1	La frase è grammaticalmente corretta.	Tommaso legge il giornale in salotto.
1	La frase è grammaticalmente corretta.	Gabriele ha visto una casa di mattoni rossi.
1	La frase è grammaticalmente corretta.	Tommaso ha visto una casa.
1	La frase è grammaticalmente corretta e coerente.	I libri vecchi stanno nella cassa.
1	La frase è grammaticalmente corretta e accettabile.	Un libro passa da Beatrice a Francesco.
1	La frase è grammaticalmente corretta e i termini utilizzati sono appropriati nel contesto.	Non c'è sempre una concordanza in Maria tra i fatti e le parole.
1	La frase è grammaticalmente corretta.	Maria mette il libro nella borsa.
1	La frase è grammaticalmente corretta e coerente.	Lorenzo stacca la foto dall'album.
1	La frase è grammaticalmente corretta.	Emma ha ritrovato l'anello nel cassetto.
1	La frase è grammaticalmente corretta e comprensibile.	Il meccanismo di funzionamento del rotore alloggia se stesso in quell'involucro.
1	La frase è grammaticalmente corretta.	Quella scatola conserva le foto di Alessandro ed Edoardo.
1	La frase è grammaticalmente corretta e coerente.	E ciò è avvenuto al bar.
1	La frase è grammaticalmente corretta e coerente.	Paola ha estratto la pistola e ciò ha avuto luogo dalla borsa.
1	La frase è grammaticalmente corretta.	Il libro non sta nella cartella.
1	La frase è grammaticalmente corretta.	La commessa avvolge la carta da regalo intorno alla bottiglia.
1	La frase è grammaticalmente corretta.	È dal marciapiedi alla porta di casa che Beatrice ha piantato dei paletti.
1	La frase è grammaticalmente corretta e chiara nel suo significato.	Maria dà sepoltura al padre sotto un albero.
1	La frase è grammaticalmente corretta.	La polizia sgombera la piazza dei dimostranti.
1	La frase è grammaticalmente corretta.	L'architetto ha decorato la facciata di fregi in marmo.
1	La frase è grammaticalmente corretta e contiene una struttura semplice ma efficace per esprimere un'azione avvenuta nel passato.	Andrea uccise Edoardo con un sol colpo di coltello.
1	La frase è grammaticalmente corretta.	I bagagli non stanno nell'auto.
1	La frase è grammaticalmente corretta.	I libri stanno nella stanza.
1	La frase è grammaticalmente corretta.	I vestiti vecchi stanno nell'armadio.
1	La frase è grammaticalmente corretta e il significato è chiaro.	I vestiti vecchi non stanno nell'armadio.
1	La frase è grammaticalmente corretta e coerente.	Andrea profuma la stanza di aromi di pino.
1	La frase è grammaticalmente corretta.	Cicche intasano lo scarico della fontana.
0	La frase contiene un'incoerenza grammaticale, poiché "con acqua con disinfestanti" è ripetuto.	Maria fa l'innaffiatura delle piante con acqua e disinfestanti.
1	La frase è grammaticalmente corretta e coerente.	Il radar ha localizzato l'aereo.
1	La frase è grammaticalmente corretta.	Alessandro difende Beatrice dai pericoli.
